acc,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.395,1732800447,,False,1,72d63_00000,2024-11-28_21-27-27,25.27374768257141,25.27374768257141,13132,CNWS,222.197.197.40,25.27374768257141,1
0.3825,1732800475,,False,2,72d63_00000,2024-11-28_21-27-55,27.681194067001343,52.954941749572754,13132,CNWS,222.197.197.40,52.954941749572754,2
0.4325,1732800529,,False,3,72d63_00000,2024-11-28_21-28-49,53.8714554309845,106.82639718055725,13132,CNWS,222.197.197.40,106.82639718055725,3
0.46,1732800572,,False,4,72d63_00000,2024-11-28_21-29-32,42.78361964225769,149.61001682281494,13132,CNWS,222.197.197.40,149.61001682281494,4
0.445,1732800599,,False,5,72d63_00000,2024-11-28_21-29-59,27.274531602859497,176.88454842567444,13132,CNWS,222.197.197.40,176.88454842567444,5
0.4625,1732800625,,False,6,72d63_00000,2024-11-28_21-30-25,25.75840401649475,202.6429524421692,13132,CNWS,222.197.197.40,202.6429524421692,6
0.4625,1732800660,,False,7,72d63_00000,2024-11-28_21-31-00,34.96958661079407,237.61253905296326,13132,CNWS,222.197.197.40,237.61253905296326,7
0.4625,1732800693,,False,8,72d63_00000,2024-11-28_21-31-33,33.67296624183655,271.2855052947998,13132,CNWS,222.197.197.40,271.2855052947998,8
0.46,1732800719,,False,9,72d63_00000,2024-11-28_21-31-59,25.991262435913086,297.2767677307129,13132,CNWS,222.197.197.40,297.2767677307129,9
0.5025,1732800746,,False,10,72d63_00000,2024-11-28_21-32-26,26.1976580619812,323.4744257926941,13132,CNWS,222.197.197.40,323.4744257926941,10
0.4775,1732800772,,False,11,72d63_00000,2024-11-28_21-32-52,26.900861978530884,350.375287771225,13132,CNWS,222.197.197.40,350.375287771225,11
0.55,1732800800,,False,12,72d63_00000,2024-11-28_21-33-20,27.297969579696655,377.67325735092163,13132,CNWS,222.197.197.40,377.67325735092163,12
0.52,1732800827,,False,13,72d63_00000,2024-11-28_21-33-47,27.239893913269043,404.9131512641907,13132,CNWS,222.197.197.40,404.9131512641907,13
0.5075,1732800854,,False,14,72d63_00000,2024-11-28_21-34-14,27.17249083518982,432.0856420993805,13132,CNWS,222.197.197.40,432.0856420993805,14
